Y12.0||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Domov|
Y12.1||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y12.2||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y12.3||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y12.4||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y12.5||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y12.6||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y12.7||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y12.8||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y12.9||Otrava a priotravenie opiatovymi analgetikami a psychodysleptikami (halucinogenmi) nezatriedene inde s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y13||Otrava inymi liekmi, ucinkujucimi na autonomnu nervovu sustavu a vystavenie tymto latkam, s neurcenym umyslom|
Y13.0||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Domov|
Y13.1||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y13.2||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y13.3||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y13.4||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y13.5||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y13.6||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y13.7||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y13.8||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y13.9||Otrava a priotravenie inymi liecivami ucinkujucimi na autonomny nervovy system s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y14||Otrava inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami a vystavenie tymto latkam, s neurcenym umyslom|
Y14.0||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Domov|
Y14.1||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y14.2||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y14.3||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y14.4||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y14.5||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y14.6||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y14.7||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y14.8||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y14.9||Otrava a priotravenie inymi a blizsie neurcenymi liecivami, liekmi a biologickymi latkami s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y15||Otrava alkoholom a vystavenie (expozicia) alkoholu, s neurcenym umyslom|
Y15.0||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Domov|
Y15.1||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y15.2||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y15.3||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y15.4||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y15.5||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y15.6||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y15.7||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y15.8||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y15.9||Otrava a priotravenie alkoholom s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y16||Otrava organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi a vystavenie tymto latkam, s neurcenym umyslom|
Y16.0||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Domov|
Y16.1||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y16.2||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y16.3||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y16.4||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y16.5||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y16.6||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y16.7||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y16.8||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y16.9||Otrava a priotravenie organickymi rozpustadlami, halogenovanymi uhlovodikmi a ich vyparmi s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y17||Otrava inymi plynmi a vyparmi a vystavenie tymto latkam, s neurcenym umyslom|
Y17.0||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Domov|
Y17.1||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y17.2||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y17.3||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y17.4||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y17.5||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y17.6||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y17.7||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y17.8||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y17.9||Otrava a priotravenie inymi plynmi a vyparmi s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y18||Otrava pesticidmi a vystavenie tymto latkam, s neurcenym umyslom|
Y18.0||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Domov|
Y18.1||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y18.2||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y18.3||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y18.4||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y18.5||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y18.6||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y18.7||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y18.8||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y18.9||Otrava a priotravenie pesticidmi s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y19||Otrava inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami a vystavenie tymto latkam, s neurcenym umyslom|
Y19.0||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Domov|
Y19.1||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y19.2||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y19.3||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y19.4||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y19.5||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y19.6||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y19.7||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y19.8||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y19.9||Otrava a priotravenie inymi a blizsie neurcenymi chemikaliami a skodlivymi latkami s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y20||Obesenie, zaskrtenie a udusenie, s neurcenym umyslom|
Y20.0||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Domov|
Y20.1||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y20.2||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y20.3||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y20.4||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y20.5||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y20.6||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y20.7||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y20.8||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y20.9||Obesenie, zaskrtenie a zadusenie s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y21||Utopenie a topenie, s neurcenym umyslom|
Y21.0||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Domov|
Y21.1||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y21.2||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y21.3||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y21.4||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y21.5||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y21.6||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y21.7||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y21.8||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y21.9||Utopenie a topenie s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y22||Zasah vystrelom z rucnej zbrane, s neurcenym umyslom|
Y22.0||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Domov|
Y22.1||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y22.2||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y22.3||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y22.4||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y22.5||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y22.6||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y22.7||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y22.8||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y22.9||Vystrel z rucnej zbrane s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y23||Zasah vystrelom z pusky (gulovnice), brokovnice a dlhej strelnej zbrane, s neurcenym umyslom|
Y23.0||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Domov|
Y23.1||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y23.2||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y23.3||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y23.4||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y23.5||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y23.6||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y23.7||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y23.8||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y23.9||Vystrel z gulovnice, brokovnice a dlhej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y24||Zasah vystrelom z inej a blizsie neurcenej strelnej zbrane, s neurcenym umyslom|
Y24.0||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Domov|
Y24.1||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y24.2||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y24.3||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y24.4||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y24.5||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y24.6||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y24.7||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y24.8||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y24.9||Vystrel z inej a blizsie neurcenej strelnej zbrane s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y25||Kontakt s vybusnou latkou, s neurcenym umyslom|
Y25.0||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Domov|
Y25.1||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y25.2||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y25.3||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y25.4||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y25.5||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y25.6||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y25.7||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y25.8||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y25.9||Ucinok vybusnej latky s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y26||Vystavenie dymu, poziaru a plamenom, s neurcenym umyslom|
Y26.0||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Domov|
Y26.1||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y26.2||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y26.3||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y26.4||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y26.5||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y26.6||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y26.7||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y26.8||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y26.9||Poskodenie dymom, poziarom a plamenmi s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y27||Kontakt s parou, horucimi vyparmi a horucimi predmetmi, s neurcenym umyslom|
Y27.0||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Domov|
Y27.1||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y27.2||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y27.3||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y27.4||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y27.5||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y27.6||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y27.7||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y27.8||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y27.9||Popalenie parou, horucimi vyparmi a horucimi predmetmi s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y28||Kontakt s ostrym predmetom, s neurcenym umyslom|
Y28.0||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Domov|
Y28.1||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y28.2||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y28.3||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y28.4||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y28.5||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y28.6||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y28.7||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y28.8||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y28.9||Poranenie ostrym predmetom s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y29||Kontakt s tupym predmetom, s neurcenym umyslom|
Y29.0||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Domov|
Y29.1||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y29.2||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y29.3||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y29.4||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y29.5||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y29.6||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y29.7||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y29.8||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y29.9||Poranenie tupym predmetom s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y30||Pad, skok alebo sotenie z vysky s neurcenym umyslom|
Y30.0||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Domov|
Y30.1||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y30.2||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y30.3||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y30.4||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y30.5||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y30.6||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y30.7||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y30.8||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y30.9||Pad, skok alebo sotenie z vysky s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y31||Pad, lahnutie si alebo vbehnutie pred pohybujuci sa predmet alebo do neho, s neurcenym umyslom|
Y31.0||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Domov|
Y31.1||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y31.2||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y31.3||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y31.4||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y31.5||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y31.6||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
Y31.7||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Polnohospodarske|
Y31.8||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Ine specifikovane miesta|
Y31.9||Pad, lahnutie alebo vbehnutie pred pohybujuci sa predmet s neurcenym umyslom - Miesto udalosti : Nespecifikovane miesto|
Y32||Nehoda motoroveho vozidla, s neurcenym umyslom|
Y32.0||Havarovanie s motorovym vozidlom s neurcenym umyslom - Miesto udalosti : Domov|
Y32.1||Havarovanie s motorovym vozidlom s neurcenym umyslom - Miesto udalosti : Kolektivne ustavne zariadenia|
Y32.2||Havarovanie s motorovym vozidlom s neurcenym umyslom - Miesto udalosti : Skoly, ine institucie a verejne administrativne budovy|
Y32.3||Havarovanie s motorovym vozidlom s neurcenym umyslom - Miesto udalosti : Sportove a atleticke priestranstvo|
Y32.4||Havarovanie s motorovym vozidlom s neurcenym umyslom - Miesto udalosti : Ulica a cesta|
Y32.5||Havarovanie s motorovym vozidlom s neurcenym umyslom - Miesto udalosti : Obchod a sluzby|
Y32.6||Havarovanie s motorovym vozidlom s neurcenym umyslom - Miesto udalosti : Priemyselne objekty|
